script_id,outcome,question,gold,predicted,agree,confidence,confidence_band
script_09,ESCALATE,multi_source,False,True,False,1.0,high
script_09,ESCALATE,needs_human_review,True,True,True,0.9333,high
script_10,ESCALATE,migration_complexity,low,medium,False,0.6605,medium
script_10,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.4684,low
script_10,ESCALATE,has_subquery,False,True,False,0.939,high
script_10,ESCALATE,has_window_function,True,True,True,0.822,medium
script_10,ESCALATE,multi_source,False,True,False,0.978,high
script_10,ESCALATE,needs_human_review,False,True,False,0.9028,high
script_11,ESCALATE,migration_complexity,low,medium,False,0.6001,medium
script_11,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.4467,low
script_11,ESCALATE,has_subquery,False,True,False,0.865,high
script_11,ESCALATE,has_window_function,False,True,False,0.8099,medium
script_11,ESCALATE,multi_source,True,True,True,0.9471,high
script_11,ESCALATE,needs_human_review,False,True,False,0.8659,high
script_12,ESCALATE,migration_complexity,low,medium,False,0.5876,low
script_12,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.407,low
script_12,ESCALATE,has_subquery,False,True,False,1.0,high
script_12,ESCALATE,has_window_function,True,True,True,0.8755,high
script_12,ESCALATE,multi_source,False,True,False,1.0,high
script_12,ESCALATE,needs_human_review,False,True,False,0.9425,high
script_13,ESCALATE,migration_complexity,low,medium,False,0.6435,medium
script_13,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.5198,low
script_13,ESCALATE,has_subquery,False,True,False,0.9449,high
script_13,ESCALATE,has_window_function,True,True,True,0.8959,high
script_13,ESCALATE,multi_source,False,True,False,0.9659,high
script_13,ESCALATE,needs_human_review,False,True,False,0.9078,high
script_14,HUMAN_REVIEW,migration_complexity,low,medium,False,0.5692,low
script_14,HUMAN_REVIEW,rewrite_strategy,refactor,lift_and_shift,False,0.3717,low
script_14,HUMAN_REVIEW,has_subquery,True,True,True,0.9733,high
script_14,HUMAN_REVIEW,has_window_function,False,True,False,0.8289,medium
script_14,HUMAN_REVIEW,multi_source,True,True,True,0.9778,high
script_14,HUMAN_REVIEW,needs_human_review,True,True,True,0.9143,high
script_15,ESCALATE,migration_complexity,low,medium,False,0.6062,medium
script_15,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3496,low
script_15,ESCALATE,has_subquery,False,True,False,0.9779,high
script_15,ESCALATE,has_window_function,False,True,False,0.6779,medium
script_15,ESCALATE,multi_source,True,True,True,1.0,high
script_15,ESCALATE,needs_human_review,True,True,True,0.8448,medium
script_16,ESCALATE,migration_complexity,low,medium,False,0.6413,medium
script_16,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.381,low
script_16,ESCALATE,has_subquery,False,True,False,0.9184,high
script_16,ESCALATE,has_window_function,False,False,True,0.7445,medium
script_16,ESCALATE,multi_source,True,True,True,0.9136,high
script_16,ESCALATE,needs_human_review,False,True,False,0.6117,medium
script_17,ESCALATE,migration_complexity,low,medium,False,0.6166,medium
script_17,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.3914,low
script_17,ESCALATE,has_subquery,False,True,False,0.9673,high
script_17,ESCALATE,has_window_function,False,False,True,0.7807,medium
script_17,ESCALATE,multi_source,True,True,True,0.9212,high
script_17,ESCALATE,needs_human_review,False,True,False,0.5222,low
script_18,ESCALATE,migration_complexity,low,medium,False,0.5758,low
script_18,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3405,low
script_18,ESCALATE,has_subquery,False,True,False,0.9992,high
script_18,ESCALATE,has_window_function,True,True,True,1.0,high
script_18,ESCALATE,multi_source,False,True,False,0.9103,high
script_18,ESCALATE,needs_human_review,True,True,True,0.8902,high
script_19,ESCALATE,migration_complexity,low,medium,False,0.6136,medium
script_19,ESCALATE,rewrite_strategy,refactor,refactor,True,0.4182,low
script_19,ESCALATE,has_subquery,False,True,False,1.0,high
script_19,ESCALATE,has_window_function,False,True,False,1.0,high
script_19,ESCALATE,multi_source,False,True,False,1.0,high
script_19,ESCALATE,needs_human_review,True,True,True,0.8946,high
script_20,ESCALATE,migration_complexity,low,medium,False,0.5154,low
script_20,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3265,low
script_20,ESCALATE,has_subquery,True,True,True,0.9157,high
script_20,ESCALATE,has_window_function,False,True,False,0.8382,medium
script_20,ESCALATE,multi_source,False,True,False,0.9389,high
script_20,ESCALATE,needs_human_review,True,True,True,0.5246,low
script_21,ESCALATE,migration_complexity,low,medium,False,0.5548,low
script_21,ESCALATE,rewrite_strategy,refactor,redesign,False,0.4383,low
script_21,ESCALATE,has_subquery,True,True,True,0.9444,high
script_21,ESCALATE,has_window_function,False,True,False,0.865,high
script_21,ESCALATE,multi_source,False,True,False,0.9188,high
script_21,ESCALATE,needs_human_review,True,True,True,0.6204,medium
script_22,ESCALATE,migration_complexity,low,medium,False,0.7445,medium
script_22,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.3662,low
script_22,ESCALATE,has_subquery,False,True,False,0.9491,high
script_22,ESCALATE,has_window_function,False,False,True,0.8661,high
script_22,ESCALATE,multi_source,True,True,True,0.9995,high
script_22,ESCALATE,needs_human_review,False,True,False,0.7766,medium
script_23,ESCALATE,migration_complexity,low,medium,False,0.6161,medium
script_23,ESCALATE,rewrite_strategy,lift_and_shift,lift_and_shift,True,0.4524,low
script_23,ESCALATE,has_subquery,False,True,False,0.9485,high
script_23,ESCALATE,has_window_function,False,False,True,0.8588,high
script_23,ESCALATE,multi_source,True,True,True,0.8842,high
script_23,ESCALATE,needs_human_review,True,True,True,0.8369,medium
script_24,ESCALATE,migration_complexity,low,medium,False,0.5648,low
script_24,ESCALATE,rewrite_strategy,refactor,refactor,True,0.4065,low
script_24,ESCALATE,has_subquery,True,True,True,0.9594,high
script_24,ESCALATE,has_window_function,False,True,False,0.9216,high
script_24,ESCALATE,multi_source,True,True,True,0.9423,high
script_24,ESCALATE,needs_human_review,True,True,True,0.8352,medium
script_25,ESCALATE,migration_complexity,low,medium,False,0.5917,low
script_25,ESCALATE,rewrite_strategy,lift_and_shift,lift_and_shift,True,0.4122,low
script_25,ESCALATE,has_subquery,True,True,True,1.0,high
script_25,ESCALATE,has_window_function,False,True,False,0.9535,high
script_25,ESCALATE,multi_source,True,True,True,1.0,high
script_25,ESCALATE,needs_human_review,False,True,False,0.9187,high
script_26,ESCALATE,migration_complexity,low,medium,False,0.6276,medium
script_26,ESCALATE,rewrite_strategy,refactor,lift_and_shift,False,0.7436,medium
script_26,ESCALATE,has_subquery,False,True,False,0.9652,high
script_26,ESCALATE,has_window_function,True,True,True,0.9428,high
script_26,ESCALATE,multi_source,True,True,True,0.8857,high
script_26,ESCALATE,needs_human_review,True,True,True,0.7345,medium
script_27,HUMAN_REVIEW,migration_complexity,low,medium,False,0.6011,medium
script_27,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.38,low
script_27,HUMAN_REVIEW,has_subquery,True,True,True,0.9248,high
script_27,HUMAN_REVIEW,has_window_function,False,True,False,0.5509,low
script_27,HUMAN_REVIEW,multi_source,True,True,True,0.912,high
script_27,HUMAN_REVIEW,needs_human_review,True,True,True,0.8231,medium
script_28,ESCALATE,migration_complexity,low,medium,False,0.6702,medium
script_28,ESCALATE,rewrite_strategy,refactor,refactor,True,0.368,low
script_28,ESCALATE,has_subquery,True,True,True,0.9529,high
script_28,ESCALATE,has_window_function,False,True,False,0.6726,medium
script_28,ESCALATE,multi_source,False,True,False,0.9598,high
script_28,ESCALATE,needs_human_review,True,True,True,0.8897,high
script_29,ESCALATE,migration_complexity,low,medium,False,0.534,low
script_29,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3515,low
script_29,ESCALATE,has_subquery,True,True,True,0.9485,high
script_29,ESCALATE,has_window_function,False,True,False,0.9393,high
script_29,ESCALATE,multi_source,True,True,True,0.9585,high
script_29,ESCALATE,needs_human_review,True,True,True,0.8547,high
script_30,ESCALATE,migration_complexity,low,medium,False,0.6115,medium
script_30,ESCALATE,rewrite_strategy,lift_and_shift,lift_and_shift,True,0.3307,low
script_30,ESCALATE,has_subquery,True,True,True,0.9712,high
script_30,ESCALATE,has_window_function,False,True,False,0.8682,high
script_30,ESCALATE,multi_source,True,True,True,0.9477,high
script_30,ESCALATE,needs_human_review,False,True,False,0.793,medium
script_31,ESCALATE,migration_complexity,low,medium,False,0.5567,low
script_31,ESCALATE,rewrite_strategy,refactor,refactor,True,0.324,low
script_31,ESCALATE,has_subquery,True,True,True,0.84,medium
script_31,ESCALATE,has_window_function,False,True,False,0.7896,medium
script_31,ESCALATE,multi_source,False,True,False,0.8965,high
script_31,ESCALATE,needs_human_review,True,False,False,0.5859,low
script_32,ESCALATE,migration_complexity,medium,medium,True,0.6385,medium
script_32,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.4005,low
script_32,ESCALATE,has_subquery,True,True,True,1.0,high
script_32,ESCALATE,has_window_function,False,True,False,0.979,high
script_32,ESCALATE,multi_source,True,True,True,1.0,high
script_32,ESCALATE,needs_human_review,False,True,False,0.916,high
script_33,HUMAN_REVIEW,migration_complexity,medium,medium,True,0.613,medium
script_33,HUMAN_REVIEW,rewrite_strategy,lift_and_shift,refactor,False,0.3561,low
script_33,HUMAN_REVIEW,has_subquery,True,True,True,1.0,high
script_33,HUMAN_REVIEW,has_window_function,False,True,False,0.8273,medium
script_33,HUMAN_REVIEW,multi_source,True,True,True,0.9661,high
script_33,HUMAN_REVIEW,needs_human_review,True,True,True,0.8708,high
script_34,ESCALATE,migration_complexity,medium,medium,True,0.5887,low
script_34,ESCALATE,rewrite_strategy,refactor,refactor,True,0.2752,low
script_34,ESCALATE,has_subquery,False,True,False,0.9182,high
script_34,ESCALATE,has_window_function,False,True,False,0.7349,medium
script_34,ESCALATE,multi_source,True,True,True,0.9297,high
script_34,ESCALATE,needs_human_review,True,True,True,0.6823,medium
script_35,ESCALATE,migration_complexity,medium,medium,True,0.5831,low
script_35,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3178,low
script_35,ESCALATE,has_subquery,True,True,True,0.9855,high
script_35,ESCALATE,has_window_function,True,True,True,1.0,high
script_35,ESCALATE,multi_source,False,True,False,0.9567,high
script_35,ESCALATE,needs_human_review,True,True,True,0.9023,high
script_36,AUTO,migration_complexity,medium,medium,True,0.625,medium
script_36,AUTO,rewrite_strategy,refactor,refactor,True,0.3387,low
script_36,AUTO,has_subquery,True,True,True,1.0,high
script_36,AUTO,has_window_function,True,True,True,0.9685,high
script_36,AUTO,multi_source,True,True,True,1.0,high
script_36,AUTO,needs_human_review,True,True,True,0.8599,high
script_37,ESCALATE,migration_complexity,medium,medium,True,0.624,medium
script_37,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.3452,low
script_37,ESCALATE,has_subquery,True,True,True,1.0,high
script_37,ESCALATE,has_window_function,False,True,False,0.9283,high
script_37,ESCALATE,multi_source,True,True,True,1.0,high
script_37,ESCALATE,needs_human_review,False,True,False,0.9578,high
script_38,ESCALATE,migration_complexity,medium,medium,True,0.6264,medium
script_38,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3342,low
script_38,ESCALATE,has_subquery,False,True,False,0.9423,high
script_38,ESCALATE,has_window_function,False,True,False,0.9474,high
script_38,ESCALATE,multi_source,True,True,True,0.9931,high
script_38,ESCALATE,needs_human_review,True,True,True,0.9187,high
script_39,AUTO,migration_complexity,medium,medium,True,0.6304,medium
script_39,AUTO,rewrite_strategy,lift_and_shift,refactor,False,0.359,low
script_39,AUTO,has_subquery,True,True,True,0.922,high
script_39,AUTO,has_window_function,True,True,True,0.9667,high
script_39,AUTO,multi_source,True,True,True,0.8949,high
script_39,AUTO,needs_human_review,False,True,False,0.8711,high
script_40,ESCALATE,migration_complexity,medium,medium,True,0.5678,low
script_40,ESCALATE,rewrite_strategy,refactor,lift_and_shift,False,0.3479,low
script_40,ESCALATE,has_subquery,False,True,False,0.9528,high
script_40,ESCALATE,has_window_function,False,True,False,0.9603,high
script_40,ESCALATE,multi_source,True,True,True,1.0,high
script_40,ESCALATE,needs_human_review,True,True,True,0.9669,high
script_41,HUMAN_REVIEW,migration_complexity,medium,medium,True,0.5767,low
script_41,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.3716,low
script_41,HUMAN_REVIEW,has_subquery,True,True,True,0.9402,high
script_41,HUMAN_REVIEW,has_window_function,False,True,False,0.6962,medium
script_41,HUMAN_REVIEW,multi_source,True,True,True,0.957,high
script_41,HUMAN_REVIEW,needs_human_review,True,True,True,0.841,medium
script_42,ESCALATE,migration_complexity,medium,medium,True,0.4677,low
script_42,ESCALATE,rewrite_strategy,refactor,lift_and_shift,False,0.3592,low
script_42,ESCALATE,has_subquery,True,True,True,0.965,high
script_42,ESCALATE,has_window_function,False,True,False,0.8513,high
script_42,ESCALATE,multi_source,True,True,True,1.0,high
script_42,ESCALATE,needs_human_review,True,True,True,0.5677,low
script_43,ESCALATE,migration_complexity,medium,medium,True,0.6035,medium
script_43,ESCALATE,rewrite_strategy,redesign,lift_and_shift,False,0.3551,low
script_43,ESCALATE,has_subquery,True,True,True,1.0,high
script_43,ESCALATE,has_window_function,True,True,True,0.8268,medium
script_43,ESCALATE,multi_source,False,True,False,1.0,high
script_43,ESCALATE,needs_human_review,True,True,True,0.8639,high
script_44,AUTO,migration_complexity,medium,medium,True,0.6518,medium
script_44,AUTO,rewrite_strategy,lift_and_shift,refactor,False,0.4208,low
script_44,AUTO,has_subquery,True,True,True,0.915,high
script_44,AUTO,has_window_function,True,True,True,0.9723,high
script_44,AUTO,multi_source,True,True,True,0.926,high
script_44,AUTO,needs_human_review,False,True,False,0.8854,high
script_45,ESCALATE,migration_complexity,medium,medium,True,0.5021,low
script_45,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.2863,low
script_45,ESCALATE,has_subquery,False,True,False,0.9681,high
script_45,ESCALATE,has_window_function,False,False,True,0.8181,medium
script_45,ESCALATE,multi_source,True,True,True,1.0,high
script_45,ESCALATE,needs_human_review,False,True,False,0.9277,high
script_46,ESCALATE,migration_complexity,medium,medium,True,0.6465,medium
script_46,ESCALATE,rewrite_strategy,refactor,refactor,True,0.337,low
script_46,ESCALATE,has_subquery,False,True,False,0.9364,high
script_46,ESCALATE,has_window_function,False,True,False,0.8103,medium
script_46,ESCALATE,multi_source,True,True,True,0.9807,high
script_46,ESCALATE,needs_human_review,True,True,True,0.819,medium
script_47,HUMAN_REVIEW,migration_complexity,medium,medium,True,0.5788,low
script_47,HUMAN_REVIEW,rewrite_strategy,lift_and_shift,refactor,False,0.3011,low
script_47,HUMAN_REVIEW,has_subquery,True,True,True,0.9365,high
script_47,HUMAN_REVIEW,has_window_function,True,True,True,0.8492,medium
script_47,HUMAN_REVIEW,multi_source,True,True,True,0.9999,high
script_47,HUMAN_REVIEW,needs_human_review,False,True,False,0.9395,high
script_48,ESCALATE,migration_complexity,medium,medium,True,0.6438,medium
script_48,ESCALATE,rewrite_strategy,refactor,lift_and_shift,False,0.3424,low
script_48,ESCALATE,has_subquery,False,True,False,0.9945,high
script_48,ESCALATE,has_window_function,False,True,False,0.9657,high
script_48,ESCALATE,multi_source,True,True,True,0.8938,high
script_48,ESCALATE,needs_human_review,True,True,True,0.7802,medium
script_49,HUMAN_REVIEW,migration_complexity,medium,medium,True,0.7023,medium
script_49,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.3487,low
script_49,HUMAN_REVIEW,has_subquery,True,True,True,0.8547,high
script_49,HUMAN_REVIEW,has_window_function,False,True,False,0.7877,medium
script_49,HUMAN_REVIEW,multi_source,True,True,True,0.9934,high
script_49,HUMAN_REVIEW,needs_human_review,True,False,False,0.7267,medium
script_50,ESCALATE,migration_complexity,medium,medium,True,0.5951,low
script_50,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3193,low
script_50,ESCALATE,has_subquery,False,True,False,0.947,high
script_50,ESCALATE,has_window_function,False,True,False,0.8186,medium
script_50,ESCALATE,multi_source,True,True,True,0.925,high
script_50,ESCALATE,needs_human_review,True,True,True,0.6635,medium
script_51,ESCALATE,migration_complexity,medium,medium,True,0.5727,low
script_51,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3584,low
script_51,ESCALATE,has_subquery,True,True,True,1.0,high
script_51,ESCALATE,has_window_function,False,True,False,0.9142,high
script_51,ESCALATE,multi_source,True,True,True,1.0,high
script_51,ESCALATE,needs_human_review,True,True,True,0.9541,high
script_52,ESCALATE,migration_complexity,medium,medium,True,0.6711,medium
script_52,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.3649,low
script_52,ESCALATE,has_subquery,False,True,False,0.9658,high
script_52,ESCALATE,has_window_function,False,True,False,1.0,high
script_52,ESCALATE,multi_source,True,True,True,0.9516,high
script_52,ESCALATE,needs_human_review,True,True,True,0.9592,high
script_53,ESCALATE,migration_complexity,medium,medium,True,0.5886,low
script_53,ESCALATE,rewrite_strategy,refactor,lift_and_shift,False,0.4196,low
script_53,ESCALATE,has_subquery,True,True,True,0.955,high
script_53,ESCALATE,has_window_function,False,True,False,0.8513,high
script_53,ESCALATE,multi_source,True,True,True,0.9421,high
script_53,ESCALATE,needs_human_review,True,True,True,0.8598,high
script_54,ESCALATE,migration_complexity,medium,medium,True,0.6523,medium
script_54,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.4705,low
script_54,ESCALATE,has_subquery,True,True,True,1.0,high
script_54,ESCALATE,has_window_function,False,True,False,0.8889,high
script_54,ESCALATE,multi_source,True,True,True,1.0,high
script_54,ESCALATE,needs_human_review,False,True,False,1.0,high
script_55,ESCALATE,migration_complexity,medium,medium,True,0.6464,medium
script_55,ESCALATE,rewrite_strategy,refactor,refactor,True,0.4234,low
script_55,ESCALATE,has_subquery,True,True,True,1.0,high
script_55,ESCALATE,has_window_function,False,True,False,0.9534,high
script_55,ESCALATE,multi_source,False,True,False,0.958,high
script_55,ESCALATE,needs_human_review,True,True,True,0.7543,medium
script_56,ESCALATE,migration_complexity,medium,medium,True,0.5884,low
script_56,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.4047,low
script_56,ESCALATE,has_subquery,False,True,False,0.9779,high
script_56,ESCALATE,has_window_function,False,True,False,0.9119,high
script_56,ESCALATE,multi_source,True,True,True,1.0,high
script_56,ESCALATE,needs_human_review,False,True,False,0.9457,high
script_57,HUMAN_REVIEW,migration_complexity,medium,medium,True,0.5762,low
script_57,HUMAN_REVIEW,rewrite_strategy,refactor,lift_and_shift,False,0.3796,low
script_57,HUMAN_REVIEW,has_subquery,True,True,True,0.9627,high
script_57,HUMAN_REVIEW,has_window_function,False,True,False,0.6416,medium
script_57,HUMAN_REVIEW,multi_source,True,True,True,0.9432,high
script_57,HUMAN_REVIEW,needs_human_review,True,True,True,0.8998,high
script_58,ESCALATE,migration_complexity,medium,medium,True,0.5973,low
script_58,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3555,low
script_58,ESCALATE,has_subquery,False,True,False,0.9672,high
script_58,ESCALATE,has_window_function,False,True,False,0.8271,medium
script_58,ESCALATE,multi_source,True,True,True,0.9784,high
script_58,ESCALATE,needs_human_review,True,True,True,0.9324,high
script_59,ESCALATE,migration_complexity,medium,medium,True,0.6675,medium
script_59,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.3854,low
script_59,ESCALATE,has_subquery,False,True,False,1.0,high
script_59,ESCALATE,has_window_function,False,True,False,0.959,high
script_59,ESCALATE,multi_source,True,True,True,1.0,high
script_59,ESCALATE,needs_human_review,False,True,False,0.9491,high
script_60,ESCALATE,migration_complexity,medium,medium,True,0.5928,low
script_60,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.4281,low
script_60,ESCALATE,has_subquery,False,True,False,1.0,high
script_60,ESCALATE,has_window_function,False,True,False,0.8598,high
script_60,ESCALATE,multi_source,True,True,True,1.0,high
script_60,ESCALATE,needs_human_review,False,True,False,0.9289,high
script_61,ESCALATE,migration_complexity,medium,high,False,0.4453,low
script_61,ESCALATE,rewrite_strategy,refactor,lift_and_shift,False,0.5489,low
script_61,ESCALATE,has_subquery,True,True,True,0.9216,high
script_61,ESCALATE,has_window_function,False,True,False,0.9287,high
script_61,ESCALATE,multi_source,True,True,True,1.0,high
script_61,ESCALATE,needs_human_review,True,True,True,0.8463,medium
script_62,ESCALATE,migration_complexity,medium,medium,True,0.6118,medium
script_62,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.3565,low
script_62,ESCALATE,has_subquery,True,True,True,1.0,high
script_62,ESCALATE,has_window_function,False,True,False,1.0,high
script_62,ESCALATE,multi_source,True,True,True,1.0,high
script_62,ESCALATE,needs_human_review,False,True,False,0.883,high
script_63,ESCALATE,migration_complexity,medium,medium,True,0.6197,medium
script_63,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.4045,low
script_63,ESCALATE,has_subquery,True,True,True,1.0,high
script_63,ESCALATE,has_window_function,False,True,False,0.9014,high
script_63,ESCALATE,multi_source,True,True,True,1.0,high
script_63,ESCALATE,needs_human_review,False,True,False,0.9686,high
script_64,ESCALATE,migration_complexity,medium,medium,True,0.5911,low
script_64,ESCALATE,rewrite_strategy,refactor,refactor,True,0.314,low
script_64,ESCALATE,has_subquery,False,True,False,1.0,high
script_64,ESCALATE,has_window_function,False,True,False,1.0,high
script_64,ESCALATE,multi_source,True,True,True,0.9998,high
script_64,ESCALATE,needs_human_review,True,True,True,0.6576,medium
script_65,ESCALATE,migration_complexity,medium,medium,True,0.565,low
script_65,ESCALATE,rewrite_strategy,refactor,refactor,True,0.4036,low
script_65,ESCALATE,has_subquery,False,True,False,0.9658,high
script_65,ESCALATE,has_window_function,True,True,True,0.8947,high
script_65,ESCALATE,multi_source,True,True,True,0.9874,high
script_65,ESCALATE,needs_human_review,True,True,True,0.8311,medium
script_66,ESCALATE,migration_complexity,medium,medium,True,0.6052,medium
script_66,ESCALATE,rewrite_strategy,refactor,manual_rewrite,False,0.3168,low
script_66,ESCALATE,has_subquery,True,True,True,0.9619,high
script_66,ESCALATE,has_window_function,True,True,True,1.0,high
script_66,ESCALATE,multi_source,False,True,False,0.914,high
script_66,ESCALATE,needs_human_review,True,True,True,0.8924,high
script_67,ESCALATE,migration_complexity,medium,medium,True,0.5994,low
script_67,ESCALATE,rewrite_strategy,refactor,refactor,True,0.5419,low
script_67,ESCALATE,has_subquery,True,True,True,0.9411,high
script_67,ESCALATE,has_window_function,False,True,False,1.0,high
script_67,ESCALATE,multi_source,False,True,False,1.0,high
script_67,ESCALATE,needs_human_review,True,True,True,0.9018,high
script_68,ESCALATE,migration_complexity,medium,medium,True,0.5905,low
script_68,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3543,low
script_68,ESCALATE,has_subquery,False,True,False,0.982,high
script_68,ESCALATE,has_window_function,True,True,True,1.0,high
script_68,ESCALATE,multi_source,True,True,True,1.0,high
script_68,ESCALATE,needs_human_review,True,True,True,0.8627,high
script_69,ESCALATE,migration_complexity,high,medium,False,0.6223,medium
script_69,ESCALATE,rewrite_strategy,lift_and_shift,lift_and_shift,True,0.2776,low
script_69,ESCALATE,has_subquery,True,True,True,1.0,high
script_69,ESCALATE,has_window_function,False,True,False,1.0,high
script_69,ESCALATE,multi_source,True,True,True,1.0,high
script_69,ESCALATE,needs_human_review,False,True,False,0.9344,high
script_70,ESCALATE,migration_complexity,high,medium,False,0.5965,low
script_70,ESCALATE,rewrite_strategy,refactor,refactor,True,0.4388,low
script_70,ESCALATE,has_subquery,False,True,False,1.0,high
script_70,ESCALATE,has_window_function,False,True,False,0.9147,high
script_70,ESCALATE,multi_source,True,True,True,0.9393,high
script_70,ESCALATE,needs_human_review,True,True,True,0.9117,high
script_71,ESCALATE,migration_complexity,high,medium,False,0.6103,medium
script_71,ESCALATE,rewrite_strategy,refactor,refactor,True,0.4343,low
script_71,ESCALATE,has_subquery,False,True,False,1.0,high
script_71,ESCALATE,has_window_function,False,True,False,0.9324,high
script_71,ESCALATE,multi_source,True,True,True,0.9705,high
script_71,ESCALATE,needs_human_review,True,True,True,0.888,high
script_72,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6033,medium
script_72,HUMAN_REVIEW,rewrite_strategy,refactor,manual_rewrite,False,0.4421,low
